orderNumber,orderDate,requiredDate,shippedDate,status,comments,customerNumber,productCode,quantityOrdered,priceEach,orderLineNumber,paymentDate,amount,interactionID,interactionType,interactionDate,reviewID,reviewDate,rating,reviewText,employeeNumber,officeCode
98,2024-07-29,2024-08-05,NULL,Cancelled,Order placed by customer 996,996,PRD00826,21,69.41,1,NULL,NULL,881,In-Person Meeting,2023-09-21,NULL,NULL,NULL,NULL,439,550
599,2024-06-19,2024-06-26,NULL,In Process,Order placed by customer 222,222,PRD00827,31,88.29,1,2024-07-04,2022.29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,852,492
599,2024-06-19,2024-06-26,NULL,In Process,Order placed by customer 222,222,PRD00827,31,88.29,1,2024-07-18,3434.51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,852,492
672,2024-07-15,2024-07-22,NULL,Pending,Order placed by customer 243,243,PRD00828,69,20.19,1,2024-06-22,3252.31,970,Phone Call,2024-01-14,839,2023-12-27,3,"Good quality, but a bit expensive.",779,978
672,2024-07-15,2024-07-22,NULL,Pending,Order placed by customer 243,243,PRD00828,69,20.19,1,2024-06-22,3252.31,970,Phone Call,2024-01-14,819,2023-10-02,1,Fantastic! Exceeded my expectations.,779,978
672,2024-07-15,2024-07-22,NULL,Pending,Order placed by customer 243,243,PRD00828,69,20.19,1,2024-06-17,4190.41,970,Phone Call,2024-01-14,839,2023-12-27,3,"Good quality, but a bit expensive.",779,978
672,2024-07-15,2024-07-22,NULL,Pending,Order placed by customer 243,243,PRD00828,69,20.19,1,2024-06-17,4190.41,970,Phone Call,2024-01-14,819,2023-10-02,1,Fantastic! Exceeded my expectations.,779,978
917,2024-08-28,2024-09-04,NULL,In Process,Order placed by customer 571,571,PRD00828,81,74.89,1,2024-08-07,2515.27,NULL,NULL,NULL,839,2023-12-27,3,"Good quality, but a bit expensive.",680,850
917,2024-08-28,2024-09-04,NULL,In Process,Order placed by customer 571,571,PRD00828,81,74.89,1,2024-08-07,2515.27,NULL,NULL,NULL,819,2023-10-02,1,Fantastic! Exceeded my expectations.,680,850
917,2024-08-28,2024-09-04,NULL,In Process,Order placed by customer 571,571,PRD00828,81,74.89,1,2024-08-09,3374.25,NULL,NULL,NULL,839,2023-12-27,3,"Good quality, but a bit expensive.",680,850
917,2024-08-28,2024-09-04,NULL,In Process,Order placed by customer 571,571,PRD00828,81,74.89,1,2024-08-09,3374.25,NULL,NULL,NULL,819,2023-10-02,1,Fantastic! Exceeded my expectations.,680,850
724,2024-09-03,2024-09-10,2024-09-05,Shipped,Order placed by customer 14,14,PRD00829,60,96.46,1,2024-09-05,2366.81,NULL,NULL,NULL,NULL,NULL,NULL,NULL,685,507
724,2024-09-03,2024-09-10,2024-09-05,Shipped,Order placed by customer 14,14,PRD00829,60,96.46,1,2024-07-11,1990.74,NULL,NULL,NULL,NULL,NULL,NULL,NULL,685,507
399,2024-07-26,2024-08-02,NULL,Pending,Order placed by customer 379,379,PRD00831,97,49.06,1,2024-07-03,1374.29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,746,420
559,2024-09-12,2024-09-19,NULL,In Process,Order placed by customer 342,342,PRD00831,81,15.85,1,2024-07-29,2684.88,NULL,NULL,NULL,NULL,NULL,NULL,NULL,495,955
559,2024-09-12,2024-09-19,NULL,In Process,Order placed by customer 342,342,PRD00831,81,15.85,1,2024-08-19,2300.73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,495,955
623,2024-09-16,2024-09-23,NULL,In Process,Order placed by customer 786,786,PRD00832,27,60.43,1,2024-07-26,4392.82,919,Email,2024-06-21,NULL,NULL,NULL,NULL,919,931
305,2024-09-14,2024-09-21,2024-09-16,Shipped,Order placed by customer 548,548,PRD00833,55,43.19,1,NULL,NULL,NULL,NULL,NULL,195,2024-03-25,3,"Not satisfied, would not buy again.",2,65
347,2024-09-04,2024-09-11,NULL,In Process,Order placed by customer 304,304,PRD00834,88,39.79,1,2024-07-27,1333.26,NULL,NULL,NULL,115,2024-02-14,5,"Average product, could be better.",399,216
347,2024-09-04,2024-09-11,NULL,In Process,Order placed by customer 304,304,PRD00834,88,39.79,1,2024-07-27,1333.26,NULL,NULL,NULL,292,2024-05-04,5,Fantastic! Exceeded my expectations.,399,216
347,2024-09-04,2024-09-11,NULL,In Process,Order placed by customer 304,304,PRD00834,88,39.79,1,2024-07-27,1333.26,NULL,NULL,NULL,896,2024-03-05,1,Fantastic! Exceeded my expectations.,399,216
888,2024-09-05,2024-09-12,2024-09-07,Shipped,Order placed by customer 982,982,PRD00835,74,60.48,1,2024-09-08,2530.56,986,In-Person Meeting,2024-05-12,NULL,NULL,NULL,NULL,118,755
929,2024-08-17,2024-08-24,2024-08-19,Shipped,Order placed by customer 121,121,PRD00836,26,55.79,1,NULL,NULL,823,In-Person Meeting,2024-09-15,798,2024-01-12,5,Excellent product! Highly recommended.,973,665
929,2024-08-17,2024-08-24,2024-08-19,Shipped,Order placed by customer 121,121,PRD00836,26,55.79,1,NULL,NULL,823,In-Person Meeting,2024-09-15,653,2024-04-27,3,"Good quality, but a bit expensive.",973,665
352,2024-07-29,2024-08-05,NULL,Pending,Order placed by customer 1000,1000,PRD00839,99,32.29,1,2024-09-17,4075.53,NULL,NULL,NULL,173,2024-09-14,1,Fantastic! Exceeded my expectations.,228,229
352,2024-07-29,2024-08-05,NULL,Pending,Order placed by customer 1000,1000,PRD00839,99,32.29,1,2024-09-17,4075.53,NULL,NULL,NULL,526,2024-06-03,5,"Not satisfied, would not buy again.",228,229
352,2024-07-29,2024-08-05,NULL,Pending,Order placed by customer 1000,1000,PRD00839,99,32.29,1,2024-09-17,4075.53,NULL,NULL,NULL,300,2023-12-11,5,"Not satisfied, would not buy again.",228,229
241,2024-06-12,2024-06-19,NULL,Pending,Order placed by customer 161,161,PRD00840,50,99.85,1,2024-08-17,2574.77,257,Online Chat,2024-01-30,218,2024-08-13,1,"Average product, could be better.",514,563
224,2024-08-09,2024-08-16,2024-08-11,Shipped,Order placed by customer 683,683,PRD00842,22,39.23,1,NULL,NULL,NULL,NULL,NULL,605,2024-06-30,3,"Average product, could be better.",833,582
429,2024-06-17,2024-06-24,NULL,In Process,Order placed by customer 878,878,PRD00842,74,97.57,1,2024-07-27,4177.06,NULL,NULL,NULL,605,2024-06-30,3,"Average product, could be better.",855,194
369,2024-09-15,2024-09-22,NULL,Pending,Order placed by customer 91,91,PRD00845,6,63.79,1,2024-06-24,1010.98,NULL,NULL,NULL,NULL,NULL,NULL,NULL,861,938
29,2024-08-04,2024-08-11,2024-08-06,Shipped,Order placed by customer 64,64,PRD00845,95,58.69,1,NULL,NULL,137,Online Chat,2023-10-02,NULL,NULL,NULL,NULL,359,717
29,2024-08-04,2024-08-11,2024-08-06,Shipped,Order placed by customer 64,64,PRD00845,95,58.69,1,NULL,NULL,494,Email,2023-10-16,NULL,NULL,NULL,NULL,359,717
29,2024-08-04,2024-08-11,2024-08-06,Shipped,Order placed by customer 64,64,PRD00845,95,58.69,1,NULL,NULL,566,Phone Call,2024-09-11,NULL,NULL,NULL,NULL,359,717
759,2024-08-24,2024-08-31,2024-08-26,Shipped,Order placed by customer 369,369,PRD00846,75,70.40,1,2024-08-12,3066.43,722,Phone Call,2024-06-07,649,2024-09-17,5,"Good quality, but a bit expensive.",828,7
990,2024-09-12,2024-09-19,2024-09-14,Shipped,Order placed by customer 857,857,PRD00848,81,98.66,1,2024-08-06,2064.29,NULL,NULL,NULL,359,2024-01-29,2,"Not satisfied, would not buy again.",870,468
990,2024-09-12,2024-09-19,2024-09-14,Shipped,Order placed by customer 857,857,PRD00848,81,98.66,1,2024-08-06,2064.29,NULL,NULL,NULL,691,2024-08-13,4,"Average product, could be better.",870,468
990,2024-09-12,2024-09-19,2024-09-14,Shipped,Order placed by customer 857,857,PRD00848,81,98.66,1,2024-08-02,3782.42,NULL,NULL,NULL,359,2024-01-29,2,"Not satisfied, would not buy again.",870,468
990,2024-09-12,2024-09-19,2024-09-14,Shipped,Order placed by customer 857,857,PRD00848,81,98.66,1,2024-08-02,3782.42,NULL,NULL,NULL,691,2024-08-13,4,"Average product, could be better.",870,468
990,2024-09-12,2024-09-19,2024-09-14,Shipped,Order placed by customer 857,857,PRD00848,81,98.66,1,2024-08-16,4653.13,NULL,NULL,NULL,359,2024-01-29,2,"Not satisfied, would not buy again.",870,468
990,2024-09-12,2024-09-19,2024-09-14,Shipped,Order placed by customer 857,857,PRD00848,81,98.66,1,2024-08-16,4653.13,NULL,NULL,NULL,691,2024-08-13,4,"Average product, could be better.",870,468
449,2024-06-23,2024-06-30,NULL,Cancelled,Order placed by customer 295,295,PRD00848,1,24.05,1,NULL,NULL,815,Email,2023-11-21,359,2024-01-29,2,"Not satisfied, would not buy again.",736,632
449,2024-06-23,2024-06-30,NULL,Cancelled,Order placed by customer 295,295,PRD00848,1,24.05,1,NULL,NULL,815,Email,2023-11-21,691,2024-08-13,4,"Average product, could be better.",736,632
449,2024-06-23,2024-06-30,NULL,Cancelled,Order placed by customer 295,295,PRD00848,1,24.05,1,NULL,NULL,905,Email,2024-07-04,359,2024-01-29,2,"Not satisfied, would not buy again.",736,632
449,2024-06-23,2024-06-30,NULL,Cancelled,Order placed by customer 295,295,PRD00848,1,24.05,1,NULL,NULL,905,Email,2024-07-04,691,2024-08-13,4,"Average product, could be better.",736,632
91,2024-09-13,2024-09-20,2024-09-15,Shipped,Order placed by customer 197,197,PRD00852,50,75.63,1,2024-07-08,3831.34,NULL,NULL,NULL,539,2024-02-02,5,"Average product, could be better.",454,200
427,2024-08-11,2024-08-18,NULL,In Process,Order placed by customer 180,180,PRD00853,20,28.86,1,2024-08-29,4615.02,941,In-Person Meeting,2024-04-14,447,2024-05-31,5,"Not satisfied, would not buy again.",463,363
427,2024-08-11,2024-08-18,NULL,In Process,Order placed by customer 180,180,PRD00853,20,28.86,1,2024-08-29,4615.02,941,In-Person Meeting,2024-04-14,448,2024-03-19,3,"Good quality, but a bit expensive.",463,363
427,2024-08-11,2024-08-18,NULL,In Process,Order placed by customer 180,180,PRD00853,20,28.86,1,2024-07-13,1269.90,941,In-Person Meeting,2024-04-14,447,2024-05-31,5,"Not satisfied, would not buy again.",463,363
427,2024-08-11,2024-08-18,NULL,In Process,Order placed by customer 180,180,PRD00853,20,28.86,1,2024-07-13,1269.90,941,In-Person Meeting,2024-04-14,448,2024-03-19,3,"Good quality, but a bit expensive.",463,363
49,2024-08-29,2024-09-05,2024-08-31,Shipped,Order placed by customer 685,685,PRD00853,86,68.84,1,NULL,NULL,797,In-Person Meeting,2024-01-06,447,2024-05-31,5,"Not satisfied, would not buy again.",521,734
49,2024-08-29,2024-09-05,2024-08-31,Shipped,Order placed by customer 685,685,PRD00853,86,68.84,1,NULL,NULL,797,In-Person Meeting,2024-01-06,448,2024-03-19,3,"Good quality, but a bit expensive.",521,734
217,2024-09-10,2024-09-17,NULL,In Process,Order placed by customer 443,443,PRD00853,86,24.50,1,2024-08-29,4143.28,243,Online Chat,2023-12-29,447,2024-05-31,5,"Not satisfied, would not buy again.",609,270
217,2024-09-10,2024-09-17,NULL,In Process,Order placed by customer 443,443,PRD00853,86,24.50,1,2024-08-29,4143.28,243,Online Chat,2023-12-29,448,2024-03-19,3,"Good quality, but a bit expensive.",609,270
217,2024-09-10,2024-09-17,NULL,In Process,Order placed by customer 443,443,PRD00853,86,24.50,1,2024-08-29,4143.28,510,Email,2024-07-09,447,2024-05-31,5,"Not satisfied, would not buy again.",609,270
217,2024-09-10,2024-09-17,NULL,In Process,Order placed by customer 443,443,PRD00853,86,24.50,1,2024-08-29,4143.28,510,Email,2024-07-09,448,2024-03-19,3,"Good quality, but a bit expensive.",609,270
609,2024-06-23,2024-06-30,NULL,Pending,Order placed by customer 814,814,PRD00854,54,84.41,1,2024-09-08,4601.30,403,In-Person Meeting,2024-01-18,160,2024-08-19,2,Fantastic! Exceeded my expectations.,41,566
609,2024-06-23,2024-06-30,NULL,Pending,Order placed by customer 814,814,PRD00854,54,84.41,1,2024-09-08,4601.30,745,Online Chat,2024-04-01,160,2024-08-19,2,Fantastic! Exceeded my expectations.,41,566
609,2024-06-23,2024-06-30,NULL,Pending,Order placed by customer 814,814,PRD00854,54,84.41,1,2024-09-09,1140.95,403,In-Person Meeting,2024-01-18,160,2024-08-19,2,Fantastic! Exceeded my expectations.,41,566
609,2024-06-23,2024-06-30,NULL,Pending,Order placed by customer 814,814,PRD00854,54,84.41,1,2024-09-09,1140.95,745,Online Chat,2024-04-01,160,2024-08-19,2,Fantastic! Exceeded my expectations.,41,566
995,2024-07-23,2024-07-30,NULL,In Process,Order placed by customer 924,924,PRD00855,49,50.16,1,2024-07-18,1353.84,NULL,NULL,NULL,656,2023-11-17,5,Fantastic! Exceeded my expectations.,556,700
995,2024-07-23,2024-07-30,NULL,In Process,Order placed by customer 924,924,PRD00855,49,50.16,1,2024-07-02,4334.88,NULL,NULL,NULL,656,2023-11-17,5,Fantastic! Exceeded my expectations.,556,700
28,2024-07-20,2024-07-27,2024-07-22,Shipped,Order placed by customer 399,399,PRD00855,35,72.00,1,2024-08-10,4541.11,347,Phone Call,2024-01-15,656,2023-11-17,5,Fantastic! Exceeded my expectations.,975,150
28,2024-07-20,2024-07-27,2024-07-22,Shipped,Order placed by customer 399,399,PRD00855,35,72.00,1,2024-08-10,4541.11,592,In-Person Meeting,2023-12-21,656,2023-11-17,5,Fantastic! Exceeded my expectations.,975,150
28,2024-07-20,2024-07-27,2024-07-22,Shipped,Order placed by customer 399,399,PRD00855,35,72.00,1,2024-07-19,754.85,347,Phone Call,2024-01-15,656,2023-11-17,5,Fantastic! Exceeded my expectations.,975,150
28,2024-07-20,2024-07-27,2024-07-22,Shipped,Order placed by customer 399,399,PRD00855,35,72.00,1,2024-07-19,754.85,592,In-Person Meeting,2023-12-21,656,2023-11-17,5,Fantastic! Exceeded my expectations.,975,150
606,2024-09-19,2024-09-26,NULL,In Process,Order placed by customer 786,786,PRD00855,74,59.69,1,2024-07-26,4392.82,919,Email,2024-06-21,656,2023-11-17,5,Fantastic! Exceeded my expectations.,919,931
28,2024-07-20,2024-07-27,2024-07-22,Shipped,Order placed by customer 399,399,PRD00856,61,38.74,1,2024-08-10,4541.11,347,Phone Call,2024-01-15,532,2024-03-16,4,Excellent product! Highly recommended.,975,150
28,2024-07-20,2024-07-27,2024-07-22,Shipped,Order placed by customer 399,399,PRD00856,61,38.74,1,2024-08-10,4541.11,592,In-Person Meeting,2023-12-21,532,2024-03-16,4,Excellent product! Highly recommended.,975,150
28,2024-07-20,2024-07-27,2024-07-22,Shipped,Order placed by customer 399,399,PRD00856,61,38.74,1,2024-07-19,754.85,347,Phone Call,2024-01-15,532,2024-03-16,4,Excellent product! Highly recommended.,975,150
28,2024-07-20,2024-07-27,2024-07-22,Shipped,Order placed by customer 399,399,PRD00856,61,38.74,1,2024-07-19,754.85,592,In-Person Meeting,2023-12-21,532,2024-03-16,4,Excellent product! Highly recommended.,975,150
566,2024-08-15,2024-08-22,NULL,Cancelled,Order placed by customer 604,604,PRD00856,95,87.51,1,2024-08-05,2887.91,642,Email,2024-01-30,532,2024-03-16,4,Excellent product! Highly recommended.,404,475
748,2024-08-07,2024-08-14,NULL,Pending,Order placed by customer 179,179,PRD00858,12,31.08,1,NULL,NULL,317,Online Chat,2024-01-11,417,2024-03-01,5,Fantastic! Exceeded my expectations.,426,348
748,2024-08-07,2024-08-14,NULL,Pending,Order placed by customer 179,179,PRD00858,12,31.08,1,NULL,NULL,317,Online Chat,2024-01-11,250,2024-08-05,1,"Good quality, but a bit expensive.",426,348
293,2024-09-10,2024-09-17,NULL,Cancelled,Order placed by customer 890,890,PRD00861,79,20.72,1,2024-08-06,2874.21,286,Email,2024-06-06,NULL,NULL,NULL,NULL,586,645
539,2024-09-09,2024-09-16,NULL,In Process,Order placed by customer 504,504,PRD00863,20,62.04,1,2024-07-29,3130.74,538,In-Person Meeting,2024-05-20,60,2024-08-04,4,Fantastic! Exceeded my expectations.,772,204
539,2024-09-09,2024-09-16,NULL,In Process,Order placed by customer 504,504,PRD00863,20,62.04,1,2024-07-29,3130.74,626,Online Chat,2024-07-03,60,2024-08-04,4,Fantastic! Exceeded my expectations.,772,204
539,2024-09-09,2024-09-16,NULL,In Process,Order placed by customer 504,504,PRD00863,20,62.04,1,2024-09-11,1717.88,538,In-Person Meeting,2024-05-20,60,2024-08-04,4,Fantastic! Exceeded my expectations.,772,204
539,2024-09-09,2024-09-16,NULL,In Process,Order placed by customer 504,504,PRD00863,20,62.04,1,2024-09-11,1717.88,626,Online Chat,2024-07-03,60,2024-08-04,4,Fantastic! Exceeded my expectations.,772,204
611,2024-08-29,2024-09-05,NULL,Pending,Order placed by customer 50,50,PRD00864,5,75.67,1,2024-08-15,1049.83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,681,509
611,2024-08-29,2024-09-05,NULL,Pending,Order placed by customer 50,50,PRD00864,5,75.67,1,2024-06-26,997.84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,681,509
624,2024-06-20,2024-06-27,NULL,In Process,Order placed by customer 554,554,PRD00865,29,53.01,1,2024-08-08,1300.29,902,In-Person Meeting,2024-06-27,39,2024-04-16,5,Fantastic! Exceeded my expectations.,984,134
624,2024-06-20,2024-06-27,NULL,In Process,Order placed by customer 554,554,PRD00865,29,53.01,1,2024-08-08,1300.29,902,In-Person Meeting,2024-06-27,593,2024-07-17,3,"Good quality, but a bit expensive.",984,134
158,2024-07-17,2024-07-24,NULL,Cancelled,Order placed by customer 242,242,PRD00865,55,11.43,1,NULL,NULL,NULL,NULL,NULL,39,2024-04-16,5,Fantastic! Exceeded my expectations.,186,73
158,2024-07-17,2024-07-24,NULL,Cancelled,Order placed by customer 242,242,PRD00865,55,11.43,1,NULL,NULL,NULL,NULL,NULL,593,2024-07-17,3,"Good quality, but a bit expensive.",186,73
317,2024-06-17,2024-06-24,NULL,Cancelled,Order placed by customer 918,918,PRD00866,57,99.68,1,2024-07-05,3005.15,534,Email,2024-05-07,NULL,NULL,NULL,NULL,157,236
84,2024-07-11,2024-07-18,2024-07-13,Shipped,Order placed by customer 765,765,PRD00867,22,30.71,1,2024-07-18,1612.02,726,Phone Call,2023-10-02,NULL,NULL,NULL,NULL,250,396
84,2024-07-11,2024-07-18,2024-07-13,Shipped,Order placed by customer 765,765,PRD00867,22,30.71,1,2024-08-08,3819.09,726,Phone Call,2023-10-02,NULL,NULL,NULL,NULL,250,396
84,2024-07-11,2024-07-18,2024-07-13,Shipped,Order placed by customer 765,765,PRD00867,22,30.71,1,2024-06-15,4296.33,726,Phone Call,2023-10-02,NULL,NULL,NULL,NULL,250,396
212,2024-07-12,2024-07-19,NULL,Cancelled,Order placed by customer 52,52,PRD00867,89,49.20,1,2024-09-14,1567.58,654,Phone Call,2024-02-20,NULL,NULL,NULL,NULL,944,167
212,2024-07-12,2024-07-19,NULL,Cancelled,Order placed by customer 52,52,PRD00867,89,49.20,1,2024-09-14,1567.58,984,Phone Call,2024-07-13,NULL,NULL,NULL,NULL,944,167
212,2024-07-12,2024-07-19,NULL,Cancelled,Order placed by customer 52,52,PRD00867,89,49.20,1,2024-09-13,4913.23,654,Phone Call,2024-02-20,NULL,NULL,NULL,NULL,944,167
212,2024-07-12,2024-07-19,NULL,Cancelled,Order placed by customer 52,52,PRD00867,89,49.20,1,2024-09-13,4913.23,984,Phone Call,2024-07-13,NULL,NULL,NULL,NULL,944,167
920,2024-06-13,2024-06-20,NULL,Pending,Order placed by customer 637,637,PRD00868,52,85.88,1,2024-08-19,2921.82,NULL,NULL,NULL,643,2024-09-01,3,Fantastic! Exceeded my expectations.,918,771
920,2024-06-13,2024-06-20,NULL,Pending,Order placed by customer 637,637,PRD00868,52,85.88,1,2024-08-19,2921.82,NULL,NULL,NULL,342,2024-07-28,2,"Not satisfied, would not buy again.",918,771
920,2024-06-13,2024-06-20,NULL,Pending,Order placed by customer 637,637,PRD00868,52,85.88,1,2024-07-18,4775.47,NULL,NULL,NULL,643,2024-09-01,3,Fantastic! Exceeded my expectations.,918,771
920,2024-06-13,2024-06-20,NULL,Pending,Order placed by customer 637,637,PRD00868,52,85.88,1,2024-07-18,4775.47,NULL,NULL,NULL,342,2024-07-28,2,"Not satisfied, would not buy again.",918,771
291,2024-09-12,2024-09-19,NULL,Cancelled,Order placed by customer 154,154,PRD00870,100,78.81,1,NULL,NULL,NULL,NULL,NULL,411,2023-12-23,4,"Average product, could be better.",15,11
291,2024-09-12,2024-09-19,NULL,Cancelled,Order placed by customer 154,154,PRD00870,100,78.81,1,NULL,NULL,NULL,NULL,NULL,468,2024-06-23,4,Excellent product! Highly recommended.,15,11
944,2024-09-15,2024-09-22,NULL,Pending,Order placed by customer 181,181,PRD00871,3,30.20,1,2024-07-26,1530.13,993,Email,2023-12-02,956,2024-06-27,1,"Average product, could be better.",113,102
180,2024-06-29,2024-07-06,NULL,Pending,Order placed by customer 791,791,PRD00871,5,96.91,1,2024-07-27,3441.50,91,Phone Call,2023-10-21,956,2024-06-27,1,"Average product, could be better.",733,828
180,2024-06-29,2024-07-06,NULL,Pending,Order placed by customer 791,791,PRD00871,5,96.91,1,2024-07-27,3441.50,662,In-Person Meeting,2024-04-30,956,2024-06-27,1,"Average product, could be better.",733,828
180,2024-06-29,2024-07-06,NULL,Pending,Order placed by customer 791,791,PRD00871,5,96.91,1,2024-07-27,3441.50,943,Online Chat,2023-12-30,956,2024-06-27,1,"Average product, could be better.",733,828
180,2024-06-29,2024-07-06,NULL,Pending,Order placed by customer 791,791,PRD00871,5,96.91,1,2024-07-19,2605.39,91,Phone Call,2023-10-21,956,2024-06-27,1,"Average product, could be better.",733,828
180,2024-06-29,2024-07-06,NULL,Pending,Order placed by customer 791,791,PRD00871,5,96.91,1,2024-07-19,2605.39,662,In-Person Meeting,2024-04-30,956,2024-06-27,1,"Average product, could be better.",733,828
180,2024-06-29,2024-07-06,NULL,Pending,Order placed by customer 791,791,PRD00871,5,96.91,1,2024-07-19,2605.39,943,Online Chat,2023-12-30,956,2024-06-27,1,"Average product, could be better.",733,828
